order_id,order_date,product_id,quantity,unit_price,customer_id
4689,2023-08-26,79,9,54.07,68
4690,2021-08-09,47,2,120.12,36
4691,2023-02-18,26,6,974.24,36
4692,2021-02-08,83,9,222.53,52
4693,2023-08-23,71,9,127.95,75
4694,2023-06-02,44,9,229.35,58
4695,2021-03-25,28,8,503.09,56
4696,2023-05-22,50,4,662.26,60
4697,2022-04-26,69,4,182.14,86
4698,2023-06-23,36,10,185.79,63
4699,2023-08-31,62,7,478.06,58
4700,2022-10-21,84,5,284.44,91
4701,2021-08-06,10,4,585.66,80
4702,2021-12-09,38,9,182.24,63
4703,2023-12-07,52,6,589.54,19
4704,2023-12-12,10,7,252.07,68
4705,2021-07-25,33,1,618.78,91
4706,2023-10-26,97,2,327.04,30
4707,2022-02-13,28,3,481.5,63
4708,2021-03-07,69,9,209.79,62
4709,2021-02-27,23,6,774.88,42
4710,2021-08-26,52,3,516.62,15
4711,2022-03-29,65,6,279.21,49
4712,2022-11-09,26,6,875.16,18
4713,2022-07-22,57,7,921.86,83
4714,2023-04-16,61,4,883.51,66
4715,2023-06-25,7,10,696.29,71
4716,2022-08-20,57,5,449.94,83
4717,2023-01-27,61,9,811.6,63
4718,2022-09-24,53,7,525.98,97
4719,2022-06-16,42,4,157.23,52
4720,2021-10-06,87,7,380.51,41
4721,2022-01-04,8,10,686.95,97
4722,2023-08-01,3,1,144.69,27
4723,2021-07-13,36,5,942.55,60
4724,2023-05-17,30,6,832.8,35
4725,2021-01-16,34,9,310.48,13
4726,2021-10-23,35,6,860.59,86
4727,2023-06-16,20,9,270.75,89
4728,2023-11-13,12,9,798.08,46
4729,2022-12-22,45,5,57.72,20
4730,2021-11-28,78,3,715.7,73
4731,2021-09-13,90,10,712.8,46
4732,2022-03-25,8,5,660.4,95
4733,2023-09-11,42,1,606.74,68
4734,2021-06-27,81,1,826.76,39
4735,2023-04-07,4,4,118.57,42
4736,2021-01-15,55,7,333.25,31
4737,2023-11-03,32,9,294.23,45
4738,2021-06-18,3,8,816.88,47
4739,2022-05-13,10,5,23.34,99
4740,2022-01-17,37,5,532.65,16
4741,2023-10-07,90,8,355.1,33
4742,2022-01-23,91,9,766.37,66
4743,2023-12-13,41,7,935.23,81
4744,2023-11-24,87,4,360.69,42
4745,2022-09-22,50,10,189.25,67
4746,2021-03-23,2,6,102.71,21
4747,2022-07-10,65,7,976.02,46
4748,2021-09-01,40,1,103.4,14
4749,2021-03-20,22,3,188.16,15
4750,2023-10-05,61,7,491.64,22
4751,2021-05-10,31,6,486.16,8
4752,2022-06-28,69,3,644.31,63
4753,2022-02-15,13,7,299.58,75
4754,2023-06-01,2,1,243.75,87
4755,2023-11-22,77,7,674.88,43
4756,2021-10-27,50,7,180.02,32
4757,2022-05-30,72,7,174.56,29
4758,2023-02-13,2,9,897.62,10
4759,2021-08-30,69,8,450.65,62
4760,2023-11-27,1,9,310.25,25
4761,2022-08-28,95,7,165.29,40
4762,2023-11-05,41,8,469.75,95
4763,2023-02-11,44,6,344.06,18
4764,2022-05-27,74,9,392.57,76
4765,2021-03-12,30,10,475.3,51
4766,2022-05-07,84,1,107.63,43
4767,2021-09-17,100,10,435.01,78
4768,2023-11-24,86,2,438.3,38
4769,2023-01-31,53,5,644.74,96
4770,2021-05-28,89,4,72.51,9
4771,2022-08-02,15,9,311.4,17
4772,2021-08-19,96,8,700.31,16
4773,2021-08-14,79,8,743.76,83
4774,2022-10-27,84,4,882.45,77
4775,2022-07-26,56,10,595.02,29
4776,2023-01-04,96,10,773.88,2
4777,2023-09-09,82,10,910.24,85
4778,2021-10-03,23,10,521.91,2
4779,2021-03-18,14,5,505.94,30
4780,2021-10-11,21,10,736.53,5
4781,2023-10-19,50,5,853.89,54
4782,2021-08-26,1,8,984.43,4
4783,2021-05-16,28,2,600.27,21
4784,2022-12-23,84,10,43.24,24
4785,2021-11-09,31,3,209.29,44
4786,2021-06-09,82,4,996.59,97
4787,2023-12-05,30,7,69.76,66
4788,2022-12-18,94,5,370.61,70
4789,2023-01-19,9,1,991.53,30
4790,2023-07-26,11,8,502.34,33
4791,2023-10-22,18,1,666.71,19
4792,2023-04-27,59,9,233.23,44
4793,2023-06-22,66,9,78.32,98
4794,2022-11-11,61,5,467.9,1
4795,2021-01-11,22,4,970.64,26
4796,2021-06-13,52,10,10.86,98
4797,2023-02-26,27,6,290.96,13
4798,2021-04-13,58,7,566.98,36
4799,2022-10-17,69,6,357.36,55
4800,2021-12-02,82,10,27.9,8
4801,2021-10-05,46,5,505.08,44
4802,2022-05-13,45,4,959.87,65
4803,2022-06-09,49,8,752.37,32
4804,2022-09-21,42,7,123.32,93
4805,2023-08-09,89,6,973.78,20
4806,2022-03-01,71,1,601.05,76
4807,2022-02-28,42,6,833.94,12
4808,2021-08-29,12,9,80.67,79
4809,2021-02-18,69,10,609.21,52
4810,2023-08-10,35,9,97.62,8
4811,2023-11-21,7,5,814.78,95
4812,2022-08-22,4,1,583.37,26
4813,2022-11-04,48,3,415.97,65
4814,2022-07-01,6,6,610.48,2
4815,2022-09-14,13,3,641.79,11
4816,2021-08-20,55,1,999.24,46
4817,2021-11-20,25,6,831.59,71
4818,2021-03-12,69,4,293.39,31
4819,2021-02-07,36,9,756.58,36
4820,2022-03-14,99,9,134.53,98
4821,2022-04-11,14,10,852.26,12
4822,2021-04-10,65,10,694.23,71
4823,2021-11-22,51,7,908.55,43
4824,2023-11-08,87,5,924.73,42
4825,2021-09-15,74,2,276.52,54
4826,2021-06-12,10,7,941.63,69
4827,2023-01-26,100,8,481.2,91
4828,2023-01-12,50,5,231.74,42
4829,2022-09-12,77,5,455.49,59
4830,2023-08-06,97,2,129.48,61
4831,2023-02-18,80,7,397.36,86
4832,2022-11-09,16,9,479.85,5
4833,2022-07-23,29,1,223.74,87
4834,2022-09-19,82,4,875.69,16
4835,2021-12-19,23,4,592.31,74
4836,2023-04-14,95,10,426.84,82
4837,2021-09-21,54,5,379.76,69
4838,2021-06-12,76,3,330.16,5
4839,2021-02-15,53,6,294.73,63
4840,2021-01-05,49,6,911.74,28
4841,2022-05-10,68,8,245.25,87
4842,2021-01-05,95,9,108.16,26
4843,2022-04-03,79,2,277.78,72
4844,2023-07-18,80,10,132.09,17
4845,2022-08-15,77,4,190.87,59
4846,2023-07-11,72,3,504.02,36
4847,2023-05-06,87,4,274.92,61
4848,2021-04-13,70,2,981.62,62
4849,2023-02-24,39,10,254.32,53
4850,2021-03-26,7,7,497.69,65
4851,2021-05-12,21,1,932.54,28
4852,2022-02-22,59,7,840.5,52
4853,2023-04-08,10,5,115.53,92
4854,2023-02-16,2,6,934.69,79
4855,2022-02-01,62,3,40.7,97
4856,2022-08-01,52,6,949.06,67
4857,2022-10-02,21,7,356.55,96
4858,2021-12-22,81,4,341.64,5
4859,2021-07-13,81,3,807.55,22
4860,2021-11-12,74,1,824.78,60
4861,2022-09-05,79,9,66.15,34
4862,2023-06-28,68,3,641.59,20
4863,2022-09-22,89,8,84.05,58
4864,2021-02-09,100,4,409.14,31
4865,2021-12-14,68,6,796.13,58
4866,2021-03-05,68,4,341.79,69
4867,2022-11-17,4,3,810.03,14
4868,2021-10-20,22,3,761.97,53
4869,2022-02-12,13,3,676.92,47
4870,2021-06-21,48,4,723.39,37
4871,2021-07-26,59,2,446.78,59
4872,2021-09-16,15,8,186.1,64
4873,2022-07-17,52,4,543.41,73
4874,2022-03-18,33,9,88.63,21
4875,2021-01-30,77,9,94.44,69
4876,2023-09-23,5,7,520.44,17
4877,2023-09-04,79,4,358.41,45
4878,2021-08-26,27,5,636.89,69
4879,2021-04-01,80,8,947.2,79
4880,2021-05-10,22,3,177.06,86
4881,2023-01-23,9,3,438.96,88
4882,2023-04-18,40,4,969.27,24
4883,2023-12-28,80,3,960.35,91
4884,2021-07-18,18,10,531.77,56
4885,2021-01-25,94,7,980.16,13
4886,2023-03-05,90,5,10.81,18
4887,2023-01-15,93,5,798.76,9
4888,2023-07-22,25,3,671.78,42
4889,2021-06-09,33,1,934.56,89
4890,2022-09-01,58,8,413.12,41
4891,2021-01-03,22,7,674.34,3
4892,2022-07-26,16,3,493.81,46
4893,2022-07-18,6,1,328.2,73
4894,2022-02-23,89,8,402.99,81
4895,2021-06-03,75,9,58.38,16
4896,2021-01-13,25,6,12.8,25
4897,2021-04-18,90,7,48.4,50
4898,2021-09-11,85,5,475.38,12
4899,2023-12-04,28,5,565.85,53
4900,2023-05-24,22,2,243.79,38
4901,2023-07-22,77,8,34.71,18
4902,2022-11-06,31,2,925.16,20
4903,2021-02-21,29,7,528.22,3
4904,2022-03-18,78,4,767.09,88
4905,2021-02-14,29,2,840.87,56
4906,2021-11-23,98,7,33.48,59
4907,2022-07-20,69,8,577.73,84
4908,2023-10-13,48,3,315.64,65
4909,2021-07-11,18,5,787.19,59
4910,2022-05-16,48,8,270.06,76
4911,2021-04-28,2,3,734.8,14
4912,2023-09-27,7,5,169.59,20
4913,2022-10-07,84,6,870.99,12
4914,2021-11-24,50,8,171.02,43
4915,2022-10-04,29,1,737.92,11
4916,2021-08-22,58,3,422.37,47
4917,2021-01-23,84,8,573.55,46
4918,2023-08-28,70,9,663.9,8
4919,2021-04-12,77,7,930.1,92
4920,2023-01-06,40,5,955.77,81
4921,2021-01-16,38,1,652.42,55
4922,2023-12-10,53,5,307.81,87
4923,2023-09-07,20,1,356.07,35
4924,2022-03-27,69,3,885.71,60
4925,2023-06-30,32,1,360.91,96
4926,2023-02-06,6,1,543.75,10
4927,2022-09-25,50,5,905.18,46
4928,2021-06-04,99,5,401.39,92
4929,2021-08-30,55,10,86.82,80
4930,2022-12-10,100,7,762.9,69
4931,2021-05-25,68,7,992.55,5
4932,2023-07-03,53,1,909.27,55
4933,2021-04-03,73,10,365.02,62
4934,2021-12-20,74,2,586.89,28
4935,2023-11-23,47,8,773.17,74
4936,2022-01-19,64,5,983.58,85
4937,2022-02-11,14,2,175.46,22
4938,2022-09-23,36,3,516.99,3
4939,2021-01-15,99,8,974.36,51
4940,2022-01-20,43,4,896.17,56
4941,2022-08-22,55,6,897.59,67
4942,2023-11-14,47,6,493.62,79
4943,2021-12-12,61,9,243.48,23
4944,2021-01-29,100,9,918.3,78
4945,2023-05-03,53,3,42.76,88
4946,2023-02-24,14,10,616.29,80
4947,2022-05-03,7,1,437.36,36
4948,2021-06-12,98,10,83.34,55
4949,2021-10-14,72,8,302.14,64
4950,2021-03-22,83,7,999.21,94
4951,2023-11-16,97,8,524.55,88
4952,2021-09-18,86,8,35.43,21
4953,2023-07-20,69,7,518.79,62
4954,2021-04-02,17,10,57.14,50
4955,2022-11-01,100,8,637.43,74
4956,2023-02-12,81,8,908.45,78
4957,2021-02-28,69,6,25.73,6
4958,2023-10-01,82,3,405.36,43
4959,2022-11-16,12,7,497.81,88
4960,2023-05-19,29,2,539.05,60
4961,2021-08-10,84,3,207.47,64
4962,2022-01-08,11,9,15.45,78
4963,2021-01-18,81,6,984.94,90
4964,2021-07-17,52,4,62.44,72
4965,2022-09-25,54,7,308.48,55
4966,2023-04-12,75,5,613.9,57
4967,2021-10-02,89,3,258.62,52
4968,2023-08-26,13,9,997.49,80
4969,2021-09-06,46,9,349.37,25
4970,2021-10-09,45,3,696.73,16
4971,2023-08-08,39,8,471.18,82
4972,2023-10-02,27,9,586.4,93
4973,2021-06-05,65,1,981.18,65
4974,2023-01-18,58,3,677.58,79
4975,2023-01-08,83,7,949.86,47
4976,2022-06-14,89,3,524.75,82
4977,2023-02-09,86,5,261.77,9
4978,2023-02-04,28,7,200.59,29
4979,2023-05-07,18,10,122.7,27
4980,2023-11-14,39,8,951.29,13
4981,2022-04-17,75,9,386.84,58
4982,2022-09-16,13,8,991.78,11
4983,2023-02-19,2,3,266.46,11
4984,2021-07-24,30,2,27.46,5
4985,2021-10-04,14,8,275.81,51
4986,2023-04-08,78,9,836.31,73
4987,2021-08-18,8,6,483.58,53
4988,2023-09-06,80,9,116.92,36
4989,2021-08-14,69,4,978.34,60
4990,2023-09-08,30,6,907.06,92
4991,2021-05-24,72,4,742.51,66
4992,2021-10-06,9,2,269.51,5
4993,2023-02-07,96,7,736.81,28
4994,2021-02-02,97,2,140.85,70
4995,2022-02-06,48,9,995.89,21
4996,2021-04-15,9,3,265.89,84
4997,2022-06-10,97,10,991.74,33
4998,2023-12-09,66,9,930.23,2
4999,2021-12-20,60,7,678.62,90
5000,2023-06-13,16,1,388.21,75
5001,2021-05-19,27,6,491.04,83
5002,2021-05-22,90,6,225.92,26
5003,2021-06-02,29,4,247.49,85
5004,2023-11-04,41,2,927.38,74
5005,2021-05-24,21,4,132.86,39
5006,2022-04-19,24,2,405.72,66
5007,2023-02-27,56,6,964.37,55
5008,2022-04-03,40,2,719.98,63
5009,2023-11-29,29,9,240.16,33
5010,2021-03-27,61,3,434.42,28
5011,2022-12-04,5,9,275.13,73
5012,2022-11-24,95,5,868.52,52
5013,2021-03-20,28,10,762.91,38
5014,2023-07-22,96,8,648.97,64
5015,2023-04-27,4,9,753.6,83
5016,2022-01-17,26,10,236.36,69
5017,2022-04-11,47,9,841.3,26
5018,2021-04-11,47,5,878.82,92
5019,2021-07-24,47,9,108.09,79
5020,2021-04-04,75,8,612.86,52
5021,2023-05-29,18,7,403.15,93
5022,2023-09-21,87,1,746.77,31
5023,2022-08-29,25,8,140.28,75
5024,2021-08-12,60,10,669.87,15
5025,2021-12-08,57,6,462.15,18
5026,2023-04-14,92,6,444.02,11
5027,2023-06-13,86,4,10.53,77
5028,2023-05-10,98,8,733.12,14
5029,2021-03-15,23,8,969.43,43
5030,2022-03-30,54,1,234.94,89
5031,2021-02-02,30,2,466.81,57
5032,2023-11-11,57,9,717.83,95
5033,2022-02-14,84,1,225.98,79
5034,2022-11-29,70,1,111.54,97
5035,2022-05-04,65,5,136.49,22
5036,2022-11-12,18,9,780.75,17
5037,2021-08-31,24,9,78.76,57
5038,2021-06-10,60,3,940.02,17
5039,2022-10-26,66,9,374.87,60
5040,2022-08-24,49,6,514.1,21
5041,2023-09-11,21,1,769.17,23
5042,2021-02-09,19,6,167.78,66
5043,2023-07-06,24,3,120.4,38
5044,2023-08-27,100,5,360.45,40
5045,2023-10-12,41,6,521.93,64
5046,2021-04-27,69,9,172.27,1
5047,2023-02-15,99,10,857.57,94
5048,2021-11-22,24,6,55.36,62
5049,2021-05-06,80,8,267.28,13
5050,2023-11-20,80,8,568.42,81
5051,2021-03-24,82,10,213.81,42
5052,2022-03-27,52,4,54.89,16
5053,2022-03-19,78,7,86.54,61
5054,2021-11-05,61,8,291.75,9
5055,2022-09-15,21,10,562.33,37
5056,2021-02-09,63,7,390.77,27
5057,2022-05-29,63,5,167.12,40
5058,2022-05-04,94,3,629.05,12
5059,2023-03-05,56,8,602.11,17
5060,2022-08-03,58,9,829.47,48
5061,2021-07-23,63,1,664.14,76
5062,2022-08-09,28,7,99.09,50
5063,2022-11-12,28,9,913.21,20
5064,2021-06-04,78,6,383.76,23
5065,2022-05-19,37,8,561.86,80
5066,2022-06-02,67,8,357.93,77
5067,2022-06-03,59,8,938.15,79
5068,2021-02-27,61,5,237.49,49
5069,2021-11-17,81,10,322.72,25
5070,2023-10-18,62,5,272.03,89
5071,2021-06-29,76,8,761.92,66
5072,2021-01-28,26,4,151.91,2
5073,2021-11-27,9,5,566.64,45
5074,2023-05-19,15,8,84.96,16
5075,2023-01-01,68,2,975.28,40
5076,2023-11-03,26,10,760.46,4
5077,2022-01-12,38,6,689.63,32
5078,2021-04-17,85,9,643.06,14
5079,2023-03-25,33,1,534.08,88
5080,2023-12-27,55,5,310.0,60
5081,2021-03-18,6,3,306.7,47
5082,2021-05-02,51,10,838.02,5
5083,2022-05-16,41,8,889.25,19
5084,2023-05-20,48,7,601.91,12
5085,2022-09-05,39,6,663.7,2
5086,2023-07-12,47,1,944.69,12
5087,2021-11-30,25,2,866.8,21
5088,2023-01-18,91,7,88.77,79
5089,2022-03-08,42,8,134.65,48
5090,2022-10-01,81,8,329.71,79
5091,2022-07-28,69,10,346.74,4
5092,2023-10-12,54,7,939.95,55
5093,2021-02-23,61,8,75.86,92
5094,2021-02-04,43,9,418.92,73
5095,2022-03-28,56,10,669.43,43
5096,2022-05-08,2,1,640.87,67
5097,2023-12-05,52,3,944.47,95
5098,2022-04-24,45,4,82.88,18
5099,2021-08-31,31,8,979.68,53
5100,2021-06-23,48,9,951.52,35
5101,2023-04-30,33,8,948.22,19
5102,2022-01-01,39,3,511.51,22
5103,2021-02-22,82,5,568.08,1
5104,2023-12-06,88,10,872.15,43
5105,2022-10-09,5,4,479.12,78
5106,2021-08-28,59,7,808.33,19
5107,2022-01-11,77,7,999.09,67
5108,2023-01-02,18,4,20.12,71
5109,2022-01-24,77,10,625.44,32
5110,2022-10-25,79,6,207.71,2
5111,2023-06-20,35,4,425.34,11
5112,2022-04-10,39,3,156.29,97
5113,2022-02-20,67,5,191.34,49
5114,2023-12-26,70,4,455.95,30
5115,2021-04-01,94,3,131.03,70
5116,2022-12-07,65,6,954.14,62
5117,2023-07-26,72,2,624.59,71
5118,2021-07-02,88,4,188.88,46
5119,2022-05-11,100,5,856.09,39
5120,2021-05-01,79,2,815.45,100
5121,2022-12-27,25,3,396.02,60
5122,2021-02-03,98,3,489.16,56
5123,2023-09-15,52,9,184.05,76
5124,2021-10-14,4,3,693.66,30
5125,2022-05-26,14,6,721.17,37
5126,2022-11-18,53,2,145.06,92
5127,2021-07-06,81,5,125.52,98
5128,2022-04-27,5,4,743.15,55
5129,2021-05-21,13,2,467.96,12
5130,2022-04-24,53,9,272.26,6
5131,2022-03-05,45,10,933.97,49
5132,2021-02-02,13,2,228.95,77
5133,2023-11-20,13,9,904.01,20
5134,2021-09-14,29,7,404.08,93
5135,2022-05-03,11,1,169.81,88
5136,2023-08-18,61,2,102.51,23
5137,2021-07-20,53,5,849.46,37
5138,2023-04-20,89,5,885.72,91
5139,2023-02-03,45,2,514.83,82
5140,2023-09-19,12,6,902.6,83
5141,2023-09-29,83,8,961.92,31
5142,2023-10-09,81,8,341.79,37
5143,2022-08-21,9,10,658.0,35
5144,2022-02-19,89,7,582.43,85
5145,2022-05-18,42,8,991.15,6
5146,2023-12-16,11,9,589.39,57
5147,2021-10-03,91,5,792.84,15
5148,2022-07-07,22,4,370.85,83
5149,2023-09-01,61,7,268.83,57
5150,2023-02-22,57,7,584.32,5
5151,2021-04-03,95,9,38.55,61
5152,2023-06-13,51,10,757.13,33
5153,2021-02-06,21,5,831.48,63
5154,2021-08-22,62,7,593.06,38
5155,2023-02-19,26,8,741.48,42
5156,2022-03-13,89,3,906.44,81
5157,2023-12-25,25,1,908.6,96
5158,2023-12-13,52,4,31.78,43
5159,2023-06-28,76,5,778.7,25
5160,2022-09-23,72,2,129.77,58
5161,2021-11-26,31,7,567.44,45
5162,2022-01-27,38,10,510.54,7
5163,2021-10-29,82,5,25.08,30
5164,2021-08-28,80,5,280.8,64
5165,2021-06-26,65,8,856.97,59
5166,2022-08-02,65,2,866.7,75
5167,2022-05-03,97,7,18.42,30
5168,2022-08-30,70,8,231.12,99
5169,2022-03-12,79,2,896.91,23
5170,2021-05-05,37,4,365.87,56
5171,2021-09-02,2,1,782.17,56
5172,2023-06-05,57,1,806.04,12
5173,2022-05-29,82,7,336.0,56
5174,2022-04-01,49,5,456.14,38
5175,2023-11-25,64,3,451.91,25
5176,2023-02-04,32,7,198.66,64
5177,2022-06-01,50,5,601.12,11
5178,2022-01-17,45,4,573.18,50
5179,2022-04-07,35,7,227.36,33
5180,2023-06-11,47,3,600.8,4
5181,2021-01-09,69,1,538.05,94
5182,2021-10-14,56,7,726.2,27
5183,2021-09-06,29,8,509.56,14
5184,2022-07-24,23,2,341.98,49
5185,2023-10-22,39,8,386.46,86
5186,2023-12-15,47,3,754.95,62
5187,2022-07-01,36,2,606.61,47
5188,2022-10-07,40,4,524.01,59
5189,2022-07-03,37,1,160.44,89
5190,2023-03-25,100,5,253.1,80
5191,2022-05-11,77,4,142.49,17
5192,2021-11-30,79,1,480.33,82
5193,2023-07-23,43,5,795.22,31
5194,2023-07-07,81,5,113.93,54
5195,2022-06-14,25,2,359.04,75
5196,2023-01-22,15,6,853.55,52
5197,2023-03-23,31,7,501.53,9
5198,2021-12-09,30,10,366.86,39
5199,2023-07-25,81,1,784.7,26
5200,2021-04-10,10,6,901.69,25
5201,2023-09-04,36,8,320.07,74
5202,2022-10-18,68,8,787.74,6
5203,2022-11-04,81,10,605.5,61
5204,2023-02-26,72,6,939.08,75
5205,2021-09-07,10,7,984.9,35
5206,2022-02-15,99,7,167.76,4
5207,2021-08-22,84,6,631.2,42
5208,2021-11-27,86,4,235.37,33
5209,2023-09-04,15,10,746.39,60
5210,2021-01-17,12,2,647.16,18
5211,2023-04-26,16,4,185.13,4
5212,2022-07-06,38,8,277.16,93
5213,2022-03-14,75,2,123.32,100
5214,2022-12-17,61,8,249.52,37
5215,2021-02-26,81,2,813.08,61
5216,2021-11-28,79,7,978.21,72
5217,2021-09-27,86,9,193.3,7
5218,2023-01-18,69,1,640.2,69
5219,2021-05-01,64,7,687.96,64
5220,2023-01-06,60,2,851.93,94
5221,2021-08-13,31,10,69.73,30
5222,2021-04-28,1,6,163.3,52
5223,2021-03-02,88,2,845.23,40
5224,2022-03-02,39,7,383.17,51
5225,2023-09-09,99,6,33.03,38
5226,2021-05-13,41,9,236.72,98
5227,2021-10-24,6,2,525.24,46
5228,2023-06-09,32,4,382.34,19
5229,2023-07-11,3,1,925.22,48
5230,2021-03-28,94,4,694.06,55
5231,2022-07-03,94,9,878.4,89
5232,2023-08-15,84,5,78.31,54
5233,2022-10-03,83,6,695.64,11
5234,2023-10-18,100,8,569.82,52
5235,2021-11-18,3,7,401.87,41
5236,2021-08-30,21,7,816.07,27
5237,2021-12-23,50,2,213.09,35
5238,2021-03-21,59,8,255.29,6
5239,2023-03-16,38,6,488.79,69
5240,2021-06-20,89,2,969.53,73
5241,2022-12-30,68,3,14.35,23
5242,2023-10-14,95,5,504.31,42
5243,2021-11-18,48,8,503.22,34
5244,2023-10-18,20,9,713.58,74
5245,2023-11-01,17,6,283.83,16
5246,2022-02-03,63,5,681.51,6
5247,2023-08-01,62,8,794.47,52
5248,2023-10-08,96,6,301.74,25
5249,2023-04-05,17,6,847.94,85
5250,2023-07-16,15,3,223.14,58
5251,2023-08-11,14,10,529.57,52
5252,2021-12-19,32,2,365.38,52
5253,2023-12-28,94,10,197.26,85
5254,2022-11-05,88,9,618.35,3
5255,2022-10-11,41,10,322.79,69
5256,2021-04-19,27,4,94.56,12
5257,2022-03-10,58,9,139.97,98
5258,2021-07-24,86,3,209.96,38
5259,2021-09-13,40,7,764.15,32
5260,2021-12-19,40,3,889.35,39
5261,2022-03-26,12,3,960.99,98
5262,2023-06-06,24,5,666.2,59
5263,2023-12-01,83,2,369.38,51
5264,2022-06-11,24,8,908.97,27
5265,2023-04-14,13,9,772.21,23
5266,2023-10-24,10,10,269.64,9
5267,2023-12-13,20,3,840.46,13
5268,2021-03-07,29,1,210.53,21
5269,2023-10-22,61,5,122.92,51
5270,2022-04-26,85,10,234.74,69
5271,2023-06-07,97,9,71.42,29
5272,2023-02-14,19,1,98.42,18
5273,2023-10-19,28,7,732.08,58
5274,2021-07-06,7,2,627.34,54
5275,2023-02-13,13,6,376.57,17
5276,2023-05-13,80,6,329.52,53
5277,2023-10-19,3,4,619.18,48
5278,2022-11-11,10,7,162.61,9
5279,2021-11-03,74,9,392.18,69
5280,2021-11-27,34,5,497.97,82
5281,2023-08-25,95,9,400.42,93
5282,2023-12-15,4,9,892.59,35
5283,2021-04-01,5,7,785.81,38
5284,2022-07-15,91,7,947.89,91
5285,2022-04-30,76,4,281.5,88
5286,2023-07-04,62,8,628.51,56
5287,2022-01-22,49,2,447.92,17
5288,2022-09-08,63,2,45.11,98
5289,2022-01-10,16,1,292.54,18
5290,2023-02-27,36,4,59.67,75
5291,2022-06-04,67,6,272.0,31
5292,2023-04-21,65,4,300.05,39
5293,2021-04-10,2,2,141.58,3
5294,2021-06-01,49,3,622.09,74
5295,2023-07-16,15,10,62.91,68
5296,2021-04-02,22,1,641.35,10
5297,2023-07-11,15,4,771.76,41
5298,2021-03-24,70,8,152.48,98
5299,2022-04-18,21,5,940.08,10
5300,2023-03-04,21,5,832.49,44
5301,2021-03-26,53,4,641.34,26
5302,2022-12-23,22,3,627.83,49
5303,2021-07-17,7,8,328.92,20
5304,2023-08-22,43,4,105.99,55
5305,2021-04-12,93,4,254.28,83
5306,2022-06-08,19,10,116.62,8
5307,2021-10-05,76,10,895.47,26
5308,2023-01-11,65,1,810.72,25
5309,2023-03-02,85,8,278.63,88
5310,2023-05-11,51,10,491.12,2
5311,2023-10-03,78,8,80.98,61
5312,2022-08-25,37,2,68.33,47
5313,2023-10-25,2,8,683.35,45
5314,2022-02-08,3,8,184.47,73
5315,2023-10-02,94,1,55.95,46
5316,2023-11-24,90,1,368.16,69
5317,2021-08-13,100,8,532.65,42
5318,2022-11-13,59,7,694.37,25
5319,2023-09-17,27,4,956.82,2
5320,2022-11-07,40,7,804.02,40
5321,2023-08-17,55,4,806.8,87
5322,2022-12-18,6,6,624.43,37
5323,2022-01-25,44,6,920.09,32
5324,2021-09-05,21,1,251.02,96
5325,2023-12-06,33,10,102.96,82
5326,2023-07-02,30,2,390.8,69
5327,2022-05-17,38,4,788.95,59
5328,2021-06-02,33,7,721.49,1
5329,2022-09-02,21,5,974.57,76
5330,2021-01-29,38,1,860.77,68
5331,2023-12-21,23,9,442.23,1
5332,2022-07-31,31,7,892.33,10
5333,2023-11-10,69,5,95.51,56
5334,2021-05-08,51,9,366.97,59
5335,2022-08-04,50,5,411.24,46
5336,2023-06-11,70,8,960.61,13
5337,2022-08-29,52,4,290.17,83
5338,2022-04-02,18,8,827.36,13
5339,2023-11-11,41,5,120.89,12
5340,2022-10-17,47,3,476.21,58
5341,2023-05-09,100,3,72.61,40
5342,2021-08-18,60,9,634.88,24
5343,2022-01-18,8,7,434.53,87
5344,2021-03-22,86,8,478.14,59
5345,2023-08-09,91,2,470.23,100
5346,2022-10-01,40,10,231.29,87
5347,2021-10-16,70,2,930.06,20
5348,2021-04-29,54,1,190.07,45
5349,2021-05-11,97,4,404.22,89
5350,2022-07-03,47,5,513.12,11
5351,2022-08-22,77,9,548.38,44
5352,2021-03-30,73,9,812.13,69
5353,2021-11-15,57,4,316.11,19
5354,2023-03-19,48,10,881.29,2
5355,2023-02-10,21,8,286.97,64
5356,2021-12-25,100,8,921.15,9
5357,2021-01-16,16,4,92.43,75
5358,2021-03-03,7,2,654.86,6
5359,2023-12-01,6,7,165.58,42
5360,2023-12-16,27,3,816.02,72
5361,2021-01-21,55,6,888.69,82
5362,2022-10-24,63,3,898.63,59
5363,2022-08-06,30,5,562.26,48
5364,2021-10-29,58,6,443.21,87
5365,2023-09-03,81,8,295.36,61
5366,2021-04-18,34,8,556.78,42
5367,2022-07-11,26,10,522.3,94
5368,2021-03-02,19,7,480.21,70
5369,2021-11-09,85,6,283.79,8
5370,2023-07-27,40,9,699.15,89
5371,2023-07-17,59,6,229.46,24
5372,2022-01-29,36,2,753.66,56
5373,2021-08-19,83,1,804.14,50
5374,2021-01-29,16,1,822.48,97
5375,2021-02-04,47,7,54.83,47
5376,2022-12-24,24,10,91.53,76
5377,2021-06-14,87,2,508.97,60
5378,2023-04-11,62,10,659.47,59
5379,2022-04-23,72,8,941.24,84
5380,2023-08-20,41,8,938.87,80
5381,2023-03-02,1,4,75.5,40
5382,2023-12-01,30,4,157.54,5
5383,2021-06-30,9,5,717.52,76
5384,2023-05-25,71,3,845.19,29
5385,2021-09-04,93,4,573.74,8
5386,2022-09-07,68,7,759.98,74
